1000 50000
387 560 46
644 264 29
602 513 53
690 671 79
93 599 16
195 109 53
690 478 46
106 741 92
678 719 74
867 920 93
879 930 64
701 690 27
504 422 9
322 374 39
433 839 63
899 662 95
533 287 94
543 774 96
886 992 71
454 474 26
910 90 27
346 573 60
944 392 37
214 508 17
271 839 39
585 522 5
285 146 55
628 869 7
367 624 87
399 199 76
437 832 59
975 346 38
785 383 31
422 592 6
665 546 41
793 263 59
584 211 48
949 72 63
773 611 14
555 391 47
492 490 76
467 168 78
751 188 67
699 135 97
146 302 44
408 440 11
862 898 54
20 512 18
257 71 22
953 60 16
948 485 24
725 241 2
686 872 89
839 540 17
215 859 24
969 443 61
167 960 5
863 356 71
704 316 91
479 949 10
218 192 57
929 147 83
406 38 4
473 31 17
821 17 63
611 366 90
882 73 51
302 728 15
70 405 29
189 372 16
371 609 100
570 603 52
963 443 64
53 426 28
25 465 27
660 596 37
920 21 10
82 807 23
756 460 16
645 397 88
230 548 65
875 399 3
372 772 99
149 157 98
297 56 84
183 129 4
776 806 71
367 646 6
111 203 60
500 699 7
442 378 85
729 308 38
781 605 38
555 99 65
151 621 15
352 571 12
540 679 85
833 390 23
578 216 87
40 536 11
862 979 55
141 395 26
103 824 32
982 500 64
213 54 58
857 90 82
990 233 15
58 369 9
242 428 68
360 760 43
137 506 28
367 150 80
47 925 36
569 587 28
748 377 24
526 342 73
766 839 45
460 704 49
692 721 34
503 545 58
133 778 64
459 538 51
521 433 38
127 635 83
997 646 1
140 486 80
981 699 33
359 204 54
94 190 56
323 759 32
850 79 21
99 952 6
632 94 28
751 162 68
283 55 4
517 55 2
161 536 69
171 401 68
536 530 96
986 220 44
812 703 3
813 282 59
844 443 86
274 407 13
558 726 27
672 375 96
936 673 28
371 341 66
737 512 67
116 262 84
664 711 65
396 597 62
284 472 100
723 328 65
907 924 55
772 563 33
359 456 90
899 948 43
893 874 50
66 623 64
272 12 40
513 979 28
431 145 69
932 741 20
955 222 83
938 299 83
908 707 10
547 988 35
236 578 70
881 359 30
299 479 67
771 553 80
757 177 37
846 507 14
225 337 18
846 979 37
812 505 4
252 922 80
486 694 55
479 823 38
196 201 87
536 186 48
654 314 55
121 28 86
665 710 98
455 213 79
480 612 97
248 293 87
54 315 69
950 776 59
440 694 97
165 540 99
553 931 91
330 893 16
894 672 95
375 924 7
372 200 95
543 407 48
711 664 92
161 612 57
697 580 18
584 433 17
917 628 80
836 683 92
545 724 6
18 345 14
216 433 93
39 672 51
72 987 15
452 351 79
21 629 47
100 892 98
910 897 33
700 870 53
382 231 4
482 925 5
679 663 79
666 639 67
578 366 62
581 756 50
898 774 78
123 380 58
986 641 15
211 441 45
668 799 53
960 184 43
476 798 44
103 403 32
52 699 84
367 92 73
49 910 21
632 947 63
103 562 24
303 33 91
297 717 22
320 600 51
859 573 83
590 307 92
380 917 74
736 986 98
806 143 23
372 297 68
280 954 69
697 570 27
191 829 1
144 384 68
32 109 79
66 182 64
617 468 32
440 64 52
305 571 96
63 528 25
829 274 74
763 467 58
437 909 73
702 310 56
311 961 28
737 27 34
146 736 44
169 934 93
612 15 55
250 386 8
377 514 56
618 174 81
564 5 79
457 987 99
702 681 16
555 440 15
282 682 11
947 702 73
564 422 3
393 526 7
496 429 46
749 314 96
73 99 19
668 506 6
700 716 69
75 328 19
164 207 87
659 78 69
135 895 75
916 366 65
561 958 95
253 235 2
208 59 97
434 55 17
520 462 34
991 172 11
465 114 65
917 815 53
405 602 5
803 586 61
398 775 33
271 217 6
992 529 35
941 480 100
146 340 100
992 667 41
852 902 57
422 718 89
972 246 69
969 287 57
369 679 94
604 433 31
556 422 65
298 482 37
764 17 86
502 887 96
569 936 28
759 574 73
708 328 65
858 173 42
621 726 33
813 626 95
629 305 47
560 171 94
677 324 32
631 767 34
982 10 68
542 100 42
748 835 61
13 898 91
269 790 99
13 752 16
174 152 53
513 495 45
808 52 64
473 908 100
255 188 14
602 898 95
964 7 81
506 527 24
68 651 10
852 358 10
384 318 7
287 661 23
54 423 6
28 432 31
905 987 20
632 550 69
669 69 69
879 267 64
213 685 58
545 254 28
609 117 89
265 524 37
266 64 6
172 477 67
632 157 90
328 677 26
127 154 36
518 54 92
813 572 24
193 156 34
623 990 24
207 289 88
853 489 51
895 466 100
547 755 28
164 571 79
338 251 67
985 943 53
167 628 79
590 922 63
114 912 32
731 251 11
418 40 58
611 948 36
583 233 50
138 989 66
424 241 35
522 944 63
966 170 52
931 294 55
513 775 84
385 722 62
315 885 35
619 92 7
970 404 87
697 337 4
17 390 26
413 769 87
289 127 6
550 474 91
372 54 37
833 771 92
931 555 82
209 652 27
818 290 92
393 508 3
688 119 94
672 507 31
35 763 99
717 362 99
788 502 67
411 808 14
638 917 49
838 366 48
917 655 8
847 198 97
637 995 16
349 855 20
977 204 65
292 228 5
606 632 94
483 383 50
24 668 46
153 807 52
259 85 15
688 650 38
172 819 55
573 55 73
129 391 48
422 36 40
510 503 71
326 144 42
514 664 99
661 921 75
898 140 67
428 1 84
573 483 82
336 692 18
704 167 50
716 78 75
914 251 32
852 420 46
899 188 74
823 776 37
809 507 33
590 632 57
35 745 15
979 665 98
938 741 4
211 568 75
309 467 9
295 26 15
452 309 22
886 288 86
341 625 44
818 17 49
190 578 23
177 776 51
732 946 16
258 142 29
628 68 64
34 949 88
818 590 81
574 478 98
937 934 97
22 747 49
215 919 8
452 734 49
455 930 83
789 377 55
417 544 31
696 264 47
528 144 3
701 4 18
579 196 58
528 634 5
830 521 80
855 163 49
578 47 91
976 501 11
690 454 56
558 187 26
344 938 55
590 409 75
664 344 51
301 723 92
738 874 82
781 806 57
143 695 49
368 519 87
844 671 99
467 410 35
203 118 31
312 694 42
283 863 67
781 464 80
484 19 60
865 62 86
48 738 70
48 805 55
262 153 27
269 357 83
362 877 31
456 420 79
434 288 73
33 648 4
562 329 70
844 353 67
402 410 6
189 814 96
950 220 63
598 455 89
575 269 69
886 427 57
504 629 62
820 396 37
340 661 7
701 696 79
206 90 70
27 561 6
666 201 2
751 591 100
570 532 13
745 357 61
468 516 5
246 962 35
746 175 97
601 841 15
2 940 84
500 547 59
504 653 14
217 403 65
592 693 58
645 715 48
865 962 60
373 486 72
30 684 25
268 861 99
919 15 24
252 550 33
64 662 75
811 786 91
704 761 73
655 62 36
445 560 33
733 549 33
295 129 23
655 732 71
883 327 17
173 263 70
384 219 33
158 850 54
215 736 38
423 962 13
343 506 44
411 29 71
831 391 28
836 735 13
888 48 76
897 264 70
554 946 19
296 659 89
982 713 80
582 31 55
460 164 67
525 867 60
918 751 84
686 806 93
597 741 92
32 14 74
962 165 69
544 50 59
864 878 49
425 593 51
281 310 93
662 564 47
959 936 51
757 314 93
236 204 62
727 924 98
491 364 97
798 504 36
169 813 22
350 898 32
703 762 51
719 127 74
409 847 62
10 316 2
700 269 54
74 527 71
676 50 21
813 53 73
500 179 92
788 340 95
586 980 32
672 306 98
834 720 99
886 830 42
233 956 70
636 245 42
285 89 88
668 136 13
588 210 16
320 508 6
971 411 70
791 682 51
128 787 68
1000 864 19
298 652 55
445 129 77
431 616 95
210 233 8
134 582 8
430 892 32
255 526 85
841 575 49
353 329 27
863 103 71
434 941 78
972 337 4
124 48 74
729 130 85
558 219 17
862 632 32
32 601 79
288 168 90
364 680 51
61 730 21
562 104 21
695 75 27
931 602 23
230 433 56
784 778 79
272 772 72
284 241 77
197 860 97
328 92 90
670 326 52
93 297 45
471 739 6
711 548 57
102 634 77
393 597 23
738 277 88
12 540 97
95 146 59
708 784 3
345 747 82
21 596 77
72 745 100
434 164 52
379 36 20
334 903 53
560 470 20
86 781 11
723 369 44
919 643 81
749 319 24
421 821 32
743 921 44
132 292 76
32 850 32
187 400 54
939 189 41
190 392 68
357 603 96
770 871 24
598 402 80
511 633 75
125 563 36
681 407 64
290 916 18
263 472 74
30 526 98
521 497 77
774 215 71
611 567 32
880 146 43
591 946 23
101 933 36
627 508 17
384 485 38
839 138 89
190 942 27
146 603 13
855 173 18
357 655 100
780 929 32
760 322 65
770 191 39
796 393 59
701 918 64
577 612 63
225 571 74
241 246 70
598 438 19
301 385 36
554 404 99
767 190 90
75 551 60
392 275 3
93 315 33
331 805 78
833 290 18
201 89 37
71 275 15
39 902 97
894 655 50
21 933 53
199 433 16
473 877 86
382 388 87
76 841 51
168 131 5
296 133 73
903 792 2
700 798 6
941 690 5
710 425 55
276 971 69
31 599 14
194 777 26
876 464 9
331 328 5
639 122 11
924 326 12
206 204 81
877 103 43
506 903 76
431 418 20
666 237 58
391 211 17
625 564 5
282 491 28
182 84 88
762 118 53
778 1000 83
208 931 87
64 563 1
554 913 44
337 311 80
174 293 50
821 313 99
255 737 62
587 978 32
248 653 93
731 970 65
150 357 66
465 593 57
332 547 91
987 768 97
379 187 60
911 997 29
947 592 30
483 983 97
834 422 16
252 495 81
251 919 63
699 880 19
721 321 8
685 776 87
228 576 14
315 847 49
403 833 12
866 512 9
522 199 24
811 903 52
182 770 50
661 513 38
696 101 31
2 930 56
119 254 49
128 155 30
377 372 95
906 179 44
603 204 76
998 777 9
327 788 57
32 62 20
478 36 30
719 952 47
335 250 9
230 269 52
151 486 25
926 109 22
569 302 45
707 667 13
991 466 30
52 29 61
18 907 18
815 483 21
335 768 9
565 316 50
883 81 12
466 728 77
17 279 80
800 105 58
689 44 68
405 259 85
172 448 99
58 407 83
485 780 44
909 50 80
826 210 71
585 164 30
188 172 76
69 862 51
908 677 33
363 771 7
791 118 13
186 427 13
147 730 22
374 836 82
410 604 47
295 754 38
110 687 95
344 712 14
734 214 72
673 952 34
409 142 16
367 248 21
769 921 5
10 30 22
2 340 83
983 965 8
219 123 42
400 104 7
515 772 56
697 823 53
784 42 76
612 96 56
813 340 61
104 425 98
891 317 30
150 595 79
74 77 22
669 473 57
559 983 25
710 481 93
152 901 7
530 466 20
606 482 97
91 15 4
275 302 39
48 468 32
949 455 97
854 895 90
282 206 73
164 632 76
324 304 84
301 292 26
726 991 31
27 175 78
136 690 69
948 528 91
317 436 34
99 314 96
717 4 1
104 786 99
381 588 5
930 200 63
317 395 26
949 11 30
431 449 79
883 849 76
143 349 4
728 422 61
260 378 2
469 499 61
286 166 4
257 505 18
809 468 89
266 270 80
970 90 32
658 512 12
343 789 16
480 169 25
940 747 40
589 498 19
419 322 97
905 386 1
955 560 89
597 200 75
590 866 74
874 960 19
988 785 72
881 203 92
4 594 24
813 203 79
715 518 34
847 69 100
838 754 48
497 159 30
678 879 19
901 909 98
513 492 5
47 63 90
985 707 93
128 430 8
231 138 16
620 671 24
248 892 60
743 310 46
852 959 41
116 639 88
522 775 81
590 633 96
264 155 69
323 348 57
650 39 70
814 86 95
770 42 29
988 928 56
967 776 90
553 575 77
753 539 22
476 312 52
764 686 36
849 371 63
34 547 53
806 731 17
342 878 91
960 957 60
607 585 34
166 231 27
306 442 69
239 924 5
796 522 80
560 358 70
903 671 62
441 138 77
2 21 41
89 851 90
326 584 76
831 616 5
334 325 21
203 495 98
519 330 15
956 879 51
634 372 9
156 584 52
422 872 84
120 878 9
424 620 14
933 767 17
183 975 88
216 769 61
220 54 86
33 300 70
726 236 69
14 803 16
164 637 86
325 180 63
40 565 28
235 649 34
159 275 24
155 623 67
734 586 35
890 675 16
788 344 97
617 632 97
107 52 18
969 967 97
583 810 68
994 224 86
885 105 73
62 225 73
217 100 28
933 776 48
747 703 26
706 101 100
525 24 2
9 991 37
843 612 26
616 596 77
722 785 60
579 487 92
518 283 72
496 104 87
144 334 90
504 768 47
593 665 48
803 81 45
166 969 92
281 330 95
652 412 92
244 961 90
685 401 9
389 650 3
810 959 47
957 400 62
369 435 76
334 313 64
9 934 71
352 615 63
820 479 91
232 845 88
253 861 49
678 990 12
26 391 98
791 893 40
772 72 37
67 112 3
740 485 24
783 535 40
552 537 69
958 836 16
367 396 31
364 235 60
922 191 89
555 501 75
804 572 14
786 791 79
292 276 42
35 121 29
80 560 4
612 340 34
484 933 97
272 827 55
860 482 8
471 189 44
566 163 58
948 842 72
907 691 61
805 789 61
232 846 16
865 778 26
337 998 37
285 488 81
133 343 66
872 208 78
448 332 12
488 719 36
109 107 62
340 576 75
387 735 45
764 894 57
906 989 76
182 609 54
966 785 34
955 903 6
91 618 5
721 198 1
513 644 10
946 31 45
874 165 55
629 685 62
660 780 58
894 839 39
353 550 73
291 114 56
759 71 61
542 309 18
202 885 73
229 342 94
878 427 93
364 186 88
381 644 85
327 118 83
664 8 44
172 74 23
284 915 66
159 943 79
295 496 45
133 307 5
259 687 56
446 466 19
946 719 82
637 24 59
580 560 98
914 500 13
189 184 55
954 159 60
763 569 7
885 798 43
950 712 15
993 21 69
465 658 93
486 77 15
705 659 16
553 535 96
139 815 19
293 601 74
347 421 25
783 97 11
970 40 52
363 888 80
630 553 25
649 498 25
228 59 91
267 566 14
104 21 95
702 718 45
120 58 41
389 226 69
859 673 69
829 600 77
133 687 9
65 784 4
926 451 14
607 44 56
344 392 67
923 229 39
736 993 96
555 596 3
964 840 83
331 335 57
983 455 28
258 410 1
721 91 92
605 745 68
731 870 99
91 292 26
874 997 85
41 59 53
689 386 53
303 210 13
884 962 51
66 686 58
522 265 45
307 640 44
524 436 60
977 153 10
516 416 72
435 752 5
735 419 56
320 720 29
878 224 63
931 190 41
361 446 88
929 418 75
982 435 44
742 92 75
817 749 50
367 825 5
253 690 66
249 358 79
874 393 81
18 260 48
367 168 55
670 653 46
874 439 51
534 6 91
372 292 98
735 620 3
64 738 51
43 821 23
726 396 42
37 480 53
102 667 76
451 759 31
940 884 5
385 439 48
950 313 48
616 248 98
266 278 94
747 346 94
131 934 64
588 745 96
829 351 52
943 474 92
232 580 48
845 487 49
378 650 24
300 959 36
593 30 65
285 562 49
463 285 75
590 860 72
446 988 69
633 255 47
967 721 43
197 639 98
406 489 48
340 256 79
848 252 20
86 379 40
216 950 23
196 130 46
454 920 42
663 368 7
81 783 54
586 140 79
200 203 99
509 751 11
491 379 48
732 757 78
511 255 100
416 737 95
523 886 51
811 68 42
650 587 47
463 968 41
635 945 99
954 81 61
668 919 61
161 400 23
166 123 91
154 349 55
121 655 70
829 844 55
227 33 92
424 131 9
570 459 12
898 825 34
541 84 56
915 745 14
810 631 94
179 880 56
915 811 31
984 547 2
827 955 92
516 229 17
681 711 38
333 992 8
858 107 36
991 529 32
51 439 42
328 633 15
44 459 18
105 647 7
416 48 19
867 360 6
409 105 72
640 73 11
200 296 40
358 429 44
312 336 80
706 574 11
828 770 19
752 212 2
572 689 3
509 541 74
529 367 87
912 229 71
597 129 57
390 111 26
207 713 46
646 772 67
782 492 24
365 564 44
44 580 32
354 772 14
748 446 45
765 503 87
615 694 16
316 632 48
332 658 100
407 319 37
911 21 30
56 644 21
554 581 87
280 979 19
846 786 95
274 880 86
628 731 13
489 867 22
350 52 82
574 192 15
27 146 18
195 261 70
918 696 19
90 385 45
419 154 35
593 295 29
304 477 7
694 657 32
517 958 83
946 512 96
719 49 62
411 321 11
145 980 49
978 482 57
61 923 5
79 893 79
930 828 29
329 916 30
375 438 77
971 254 60
967 262 20
475 194 29
925 979 24
964 491 60
143 585 94
87 29 22
912 864 69
493 19 6
811 125 35
756 720 2
745 545 16
142 501 35
168 791 76
331 561 59
430 795 80
967 853 92
260 301 76
608 107 18
581 66 97
620 887 57
567 420 85
272 986 81
410 953 73
292 323 13
943 58 95
918 638 38
602 158 97
492 178 80
859 422 73
246 214 51
722 266 13
315 948 32
130 212 37
555 577 9
24 236 30
886 67 81
259 548 58
43 772 39
654 829 98
931 151 11
5 362 23
248 945 10
948 931 96
976 146 50
478 454 27
526 444 41
901 897 35
620 587 53
174 691 85
914 615 20
679 539 82
610 158 29
564 697 91
855 261 100
870 781 94
211 352 89
629 757 85
129 88 23
103 67 66
995 805 7
474 982 30
892 341 86
599 999 12
169 188 43
488 184 48
132 837 69
260 161 3
345 656 53
504 682 38
29 236 11
848 192 31
91 103 86
135 490 3
314 851 56
236 348 69
524 708 67
621 310 38
552 160 9
656 389 38
130 918 59
16 371 98
122 963 17
390 947 42
66 753 64
256 120 13
92 704 40
310 551 56
516 490 28
627 186 87
562 818 42
553 302 62
564 85 43
680 959 71
585 773 7
841 275 40
456 737 89
342 949 67
115 793 55
804 28 28
215 849 63
925 899 78
493 227 33
415 673 72
342 651 3
329 508 11
410 669 41
999 426 14
338 978 55
508 953 97
520 907 84
352 312 85
371 181 48
10 958 63
672 415 92
552 809 75
677 504 53
237 890 48
424 180 3
299 111 85
224 344 68
897 337 46
210 180 16
455 16 99
631 345 38
519 419 68
620 572 79
742 725 71
555 522 53
260 109 26
808 357 51
737 725 57
670 126 71
233 589 46
348 259 85
906 169 30
507 355 99
667 704 32
697 455 48
591 711 19
387 292 25
227 454 81
22 455 16
172 657 9
255 720 44
845 411 9
636 123 22
951 70 49
506 643 21
610 757 2
761 440 9
988 886 27
398 226 55
88 850 40
704 583 76
401 416 85
813 914 59
654 666 90
469 636 68
785 813 51
687 360 15
291 935 98
763 609 45
666 836 38
529 719 18
783 970 47
616 371 87
961 935 8
953 999 73
334 655 56
574 386 29
403 362 100
925 802 13
506 405 40
762 643 47
588 1 1
116 944 25
616 170 70
790 48 90
18 680 74
658 298 27
383 467 45
905 812 40
353 539 21
870 689 52
806 134 27
268 377 74
911 350 98
12 62 22
998 946 72
660 100 96
31 404 35
302 537 24
770 387 6
109 110 82
672 426 60
253 877 35
620 841 84
635 667 20
540 979 30
43 888 93
225 712 41
913 573 80
788 699 90
394 125 95
202 471 69
684 544 24
841 262 97
108 308 5
419 787 61
567 573 36
482 809 36
187 118 59
141 411 76
175 993 18
723 86 3
472 100 87
414 420 6
422 148 11
609 154 68
783 351 56
285 205 2
378 557 27
777 16 99
902 279 67
849 73 86
453 299 29
210 836 99
170 106 34
817 140 96
370 516 77
596 662 85
567 940 87
351 402 36
106 320 87
280 105 24
232 865 31
873 853 8
748 761 78
622 862 84
195 430 43
435 454 18
848 830 20
290 791 30
689 939 86
188 547 45
586 128 23
54 685 3
65 693 32
494 143 20
82 736 85
662 971 84
964 949 90
209 262 94
739 504 67
988 66 69
952 633 90
615 579 96
7 631 92
676 389 97
151 816 82
495 740 29
629 559 60
678 56 8
1000 156 70
419 38 61
257 970 27
655 819 85
601 165 100
817 125 74
36 110 30
952 575 37
332 485 71
175 422 97
110 576 17
635 453 9
970 275 66
410 404 66
159 256 35
918 596 53
726 610 41
203 31 27
766 700 30
493 126 13
113 679 48
631 738 39
709 949 75
584 735 24
661 303 15
78 750 9
185 294 16
175 475 42
211 873 97
414 71 100
388 802 72
259 190 71
984 334 60
367 500 58
957 677 87
223 308 74
633 910 65
926 969 11
813 255 57
560 649 69
660 244 7
133 863 18
633 183 13
339 64 39
545 255 31
439 640 12
901 179 52
422 86 92
563 913 30
423 222 74
165 171 6
3 822 58
722 394 80
800 371 62
652 662 59
482 61 12
666 524 78
844 728 35
399 321 37
918 765 80
435 711 53
31 88 8
785 469 46
53 796 95
401 604 32
859 468 84
759 319 85
626 883 10
804 659 49
148 991 13
163 824 13
277 562 17
471 95 89
739 650 34
627 477 40
112 977 42
210 167 6
29 199 95
769 439 84
249 582 48
370 702 98
907 39 70
963 706 29
853 372 14
286 433 39
73 278 90
146 311 8
25 313 96
66 542 55
754 660 74
860 644 13
489 605 51
638 57 48
280 900 9
428 704 78
907 511 44
189 254 19
247 871 93
520 946 25
194 273 23
249 965 55
377 888 74
200 42 4
142 225 9
371 895 65
433 263 27
267 948 80
961 120 37
886 252 55
570 104 38
203 938 13
185 565 17
499 158 19
711 707 70
838 169 19
371 433 31
404 757 20
995 804 26
126 305 1
20 707 49
404 339 6
312 442 17
576 983 31
296 35 34
386 783 24
370 698 26
454 420 81
773 57 88
164 5 39
875 92 99
502 301 75
495 373 48
88 426 43
95 883 32
131 852 58
443 910 86
154 386 7
711 590 84
378 603 36
6 662 92
555 780 50
464 259 21
804 302 45
78 682 69
951 115 7
355 201 38
472 840 30
61 372 60
204 972 63
517 180 62
160 522 55
172 203 65
64 829 83
654 251 48
185 586 59
875 48 53
721 2 39
52 747 35
934 408 34
204 832 21
260 856 2
688 115 9
155 313 96
319 23 9
273 484 93
437 799 34
12 429 25
645 345 11
75 426 15
958 352 33
670 747 25
312 937 27
603 873 40
342 633 56
3 490 39
998 349 2
412 396 17
848 793 62
120 48 40
20 853 30
630 96 28
183 462 58
472 781 36
111 193 66
414 339 15
821 862 83
113 174 9
291 274 69
674 873 84
663 949 80
412 44 1
630 439 22
295 583 4
564 212 84
95 900 23
356 63 83
701 746 97
411 631 1
124 416 63
379 219 64
863 990 66
669 964 94
841 515 48
413 403 30
781 330 80
773 128 27
280 830 68
27 910 27
476 481 34
125 460 26
119 727 40
39 365 23
643 97 32
354 810 18
935 263 26
831 174 79
598 789 53
68 523 27
407 50 86
551 348 48
285 740 59
241 978 62
728 296 27
957 403 27
204 362 83
89 480 98
288 632 60
45 334 32
602 988 4
386 664 91
506 50 55
285 83 53
956 703 35
748 202 76
962 91 46
727 755 94
826 152 95
443 2 91
715 347 10
948 493 93
190 426 20
650 657 43
435 31 7
158 571 37
418 933 38
164 641 3
180 73 72
259 769 57
473 563 57
299 474 2
