800 10200
797 4 6
540 729 85
393 444 11
118 287 28
206 363 81
612 600 14
315 755 19
251 140 99
617 665 21
61 377 47
74 21 92
156 347 87
625 92 60
17 473 44
641 650 75
254 147 62
250 690 41
287 170 70
544 266 62
663 431 55
13 242 28
505 240 96
378 36 50
406 192 1
745 386 32
70 454 11
149 795 40
442 72 22
62 639 77
416 632 16
751 262 46
471 575 48
306 699 81
181 137 3
342 45 25
694 464 10
606 728 29
392 588 44
653 81 31
340 475 33
336 625 88
271 365 12
684 547 84
737 499 57
233 720 61
340 391 78
595 1 86
672 446 22
315 503 85
97 226 2
28 44 58
732 473 16
697 328 44
790 77 93
470 271 29
535 663 10
324 431 18
240 229 35
628 523 62
400 9 32
219 582 82
359 261 48
674 179 76
377 214 39
497 252 96
102 670 8
475 144 32
633 181 71
524 754 64
79 722 36
658 703 33
169 565 37
522 223 96
789 121 69
12 239 33
793 376 69
728 109 5
418 574 5
162 581 9
523 593 91
443 92 20
176 320 68
322 58 96
661 267 87
586 188 24
178 468 19
524 666 48
673 260 11
656 438 12
235 223 36
311 165 6
623 492 66
173 386 11
595 511 43
492 304 21
687 233 12
659 303 75
151 257 37
104 643 28
585 660 59
331 416 99
375 330 97
285 762 54
183 666 71
207 428 54
168 401 37
559 198 60
519 574 67
400 91 22
434 321 83
696 715 59
28 468 49
79 366 39
498 793 7
134 162 17
588 38 24
742 726 86
247 205 14
218 406 35
673 336 37
127 409 22
550 133 70
618 297 50
27 422 97
505 338 52
504 155 11
158 622 33
746 139 7
169 48 16
185 32 86
596 623 34
278 473 49
340 52 33
489 214 98
542 39 15
729 542 22
216 118 96
636 308 22
33 486 89
417 475 23
194 735 10
668 711 30
342 562 53
786 422 88
151 685 20
324 589 59
138 578 45
96 327 34
781 52 4
517 123 82
320 260 45
150 444 57
657 506 95
163 374 70
204 438 97
788 599 77
385 760 31
534 571 1
375 142 51
362 508 95
402 190 17
140 58 29
352 788 72
769 262 43
745 334 11
644 628 89
343 677 98
177 738 50
675 157 17
370 579 68
130 336 18
713 80 55
399 407 69
31 81 67
189 77 79
64 785 58
293 136 1
325 333 60
548 49 95
605 384 76
205 92 19
360 252 74
663 97 79
297 294 96
204 545 30
535 508 12
535 506 63
354 101 88
366 750 15
136 599 7
318 304 13
56 78 97
470 144 59
389 139 3
469 40 6
111 681 92
407 584 54
14 423 36
765 414 80
191 658 6
477 201 29
339 147 23
234 254 100
86 184 89
67 91 29
220 486 44
225 493 27
658 127 84
668 701 4
67 80 44
127 703 75
233 349 97
77 125 79
151 624 30
179 64 89
67 95 3
368 640 62
345 605 68
321 174 23
509 163 52
720 255 89
512 703 97
287 411 5
262 253 30
49 198 87
311 213 87
282 525 18
228 404 52
135 277 68
763 623 56
432 96 62
142 484 80
444 448 34
160 402 15
469 481 35
721 572 28
781 785 54
363 218 79
400 530 51
365 288 67
76 451 66
471 561 44
221 331 86
791 134 56
605 71 46
179 539 7
75 597 39
119 91 84
538 385 77
192 396 25
445 687 14
233 765 74
402 41 23
469 142 49
268 203 49
94 320 4
452 205 47
477 94 80
449 592 93
154 651 37
102 267 76
182 301 86
93 119 7
118 474 67
355 538 70
690 769 92
467 176 58
381 444 5
726 160 85
439 340 47
266 317 42
401 404 28
114 507 31
160 306 78
382 148 81
102 186 31
28 250 20
28 221 77
574 479 44
771 186 42
621 291 23
365 75 15
334 285 8
678 658 77
658 237 28
232 452 1
164 768 3
159 598 51
302 741 90
633 166 2
268 495 91
402 109 35
53 683 8
670 547 21
358 388 64
567 307 91
400 404 26
265 32 15
37 429 76
763 374 74
94 136 95
352 246 20
720 461 60
223 220 34
560 739 15
511 338 61
515 26 30
470 570 60
330 758 77
499 503 97
461 30 40
41 572 65
102 614 36
286 313 14
305 153 17
277 290 5
722 745 60
280 33 35
391 763 33
73 255 35
79 750 4
170 78 18
538 556 4
139 474 63
562 116 67
211 624 33
586 710 35
274 335 17
742 400 77
331 554 71
533 266 16
465 230 89
241 359 51
695 193 90
402 86 39
385 100 33
291 211 74
57 554 13
423 359 45
282 487 96
158 375 40
670 758 15
371 616 62
613 423 2
585 789 82
422 455 25
70 436 18
666 465 11
255 645 6
422 565 91
422 604 39
233 360 53
657 592 57
230 331 46
108 389 78
52 575 74
65 150 53
419 329 53
166 709 6
176 418 41
391 135 10
300 386 55
213 651 89
521 300 60
462 619 63
390 477 69
46 278 5
349 401 48
662 764 44
266 277 82
699 58 87
478 340 39
242 488 36
740 283 73
441 193 47
18 175 55
649 114 18
84 337 67
346 325 4
245 656 87
598 240 10
303 335 48
226 409 11
308 247 77
682 524 23
764 512 93
684 352 38
690 700 22
327 165 76
122 36 18
452 722 64
580 485 83
357 174 26
502 685 11
556 796 38
694 434 100
623 140 38
567 740 89
186 447 94
102 212 69
452 698 50
85 356 80
278 174 32
774 559 95
793 358 67
283 59 92
255 466 63
765 190 22
532 531 50
427 686 51
517 392 90
133 13 15
624 247 5
696 628 47
558 447 38
268 798 30
478 125 69
588 568 86
115 540 36
405 583 75
608 66 27
322 569 79
194 728 98
182 80 10
557 218 37
42 140 61
411 95 57
25 88 25
594 362 9
554 407 94
373 625 78
669 591 99
750 13 19
473 181 47
345 675 68
52 122 96
499 50 81
452 278 20
420 733 2
261 468 10
554 26 1
75 414 83
487 731 35
234 266 45
621 540 59
35 548 34
329 206 88
177 445 24
525 547 77
116 339 16
449 282 19
349 130 61
44 780 1
475 746 14
30 344 19
772 226 15
321 683 80
455 446 56
289 147 100
241 668 71
569 230 99
29 436 44
32 493 70
737 256 2
275 470 60
758 138 8
99 378 68
616 181 51
257 171 99
286 205 6
296 193 1
235 498 80
524 518 67
533 450 81
225 256 92
261 390 56
558 798 25
431 256 95
499 230 45
36 402 88
151 734 77
502 401 43
502 441 24
715 12 96
555 612 67
325 695 39
26 432 47
656 764 61
577 706 50
237 771 93
414 153 22
670 768 31
515 190 84
562 61 35
633 338 61
722 106 58
211 308 39
45 610 89
244 785 39
768 382 35
354 433 80
265 799 17
524 670 26
429 55 66
600 567 8
776 121 72
402 54 88
276 129 56
242 30 17
93 358 97
76 328 74
484 223 60
29 527 97
753 307 43
307 409 36
382 421 100
157 201 39
161 478 36
789 226 31
761 508 68
267 670 91
476 315 50
531 15 100
320 643 43
561 52 85
616 50 52
194 128 23
241 618 11
654 551 86
60 637 76
492 106 73
158 183 4
214 484 32
69 172 57
462 725 20
749 739 26
272 270 41
548 419 12
634 797 95
313 732 29
664 122 26
620 56 37
468 531 54
465 611 91
798 597 63
6 664 21
695 699 88
86 717 34
675 411 11
494 769 55
175 558 85
128 740 80
161 31 51
533 295 45
639 599 4
152 357 45
449 392 72
575 209 26
186 664 57
445 354 18
484 176 52
421 475 48
492 484 14
256 543 42
189 517 72
435 436 50
752 133 32
426 55 91
404 233 77
233 768 42
121 245 9
564 214 88
35 276 69
507 469 13
172 71 69
363 542 58
634 336 73
499 192 88
674 190 51
212 261 17
252 122 30
524 191 79
425 786 95
420 115 62
34 165 39
55 102 57
98 48 96
325 615 5
629 56 39
504 92 78
578 281 42
693 561 30
214 237 81
775 605 46
243 128 23
233 726 50
120 722 95
178 696 9
402 46 95
676 369 33
130 266 56
791 49 44
272 671 14
67 111 84
400 236 95
173 734 11
115 676 11
691 401 6
529 768 62
410 75 8
661 226 46
87 780 97
489 454 69
252 280 88
546 80 44
292 393 1
750 561 29
226 408 31
28 315 31
551 679 9
556 358 89
786 178 14
89 67 30
604 343 55
579 736 70
707 578 81
703 470 17
175 742 62
341 386 95
681 434 28
486 476 15
41 732 37
619 751 28
388 286 78
63 40 35
53 545 84
661 383 77
166 106 27
29 296 90
544 388 74
498 122 70
725 462 11
199 255 22
139 488 56
338 732 5
170 26 83
537 195 87
553 677 2
572 438 93
85 398 74
258 478 87
67 614 69
743 653 96
88 94 26
133 719 68
86 395 60
194 119 74
328 214 62
346 361 23
337 231 58
686 355 29
114 82 40
172 465 9
474 257 24
320 688 63
754 35 66
379 610 91
72 53 94
162 467 56
507 47 7
634 426 87
103 530 100
722 755 72
179 367 90
368 396 91
58 507 15
223 718 48
662 49 51
345 350 44
146 392 88
721 724 42
433 150 55
259 683 79
698 740 5
736 329 20
423 340 98
52 208 89
269 239 30
729 165 82
46 339 85
641 609 96
156 795 60
30 150 34
432 401 92
182 195 5
652 17 73
389 794 78
492 159 24
50 113 94
627 108 5
631 72 71
788 644 48
426 121 20
224 667 61
560 6 97
687 376 65
164 542 16
306 1 55
515 594 27
247 104 24
764 87 100
509 406 99
181 347 90
442 214 25
704 428 81
363 165 11
600 443 68
568 85 78
661 694 14
761 15 89
612 752 58
90 626 82
364 593 87
46 454 2
247 260 59
366 706 74
37 479 81
675 409 26
595 276 3
307 325 93
332 408 23
13 626 26
144 243 20
758 749 66
579 169 83
790 654 38
281 424 87
190 35 66
352 275 26
61 383 98
398 717 66
483 578 33
555 265 27
628 649 63
321 177 74
464 696 47
259 404 85
226 71 37
603 341 20
519 74 13
568 273 28
193 453 77
310 48 10
731 687 56
624 655 98
223 357 7
739 300 100
790 690 43
772 211 40
94 125 3
4 713 2
627 499 83
257 214 52
278 725 21
305 247 3
706 676 16
522 516 87
336 139 39
661 575 34
361 174 51
787 253 43
108 433 68
271 537 31
415 11 80
38 374 11
474 268 48
404 244 56
657 204 100
768 407 76
290 437 93
553 723 67
511 723 42
146 124 97
382 314 99
364 397 60
254 535 88
418 118 4
316 251 41
522 298 81
246 261 60
266 137 62
703 335 49
40 107 64
292 188 82
214 366 73
477 479 62
221 641 26
631 718 79
296 240 70
704 72 21
371 626 72
596 324 50
789 657 14
264 123 67
524 473 7
596 216 80
680 389 35
773 350 99
153 517 14
771 90 85
476 435 59
191 395 23
355 215 57
97 718 11
100 665 25
464 654 98
260 455 1
579 11 81
228 454 90
135 329 1
588 638 69
368 220 7
727 640 71
645 497 48
415 186 57
774 704 46
106 766 41
737 528 20
724 303 40
309 75 19
189 302 12
293 740 33
694 259 77
257 133 1
519 782 57
337 348 31
548 527 27
195 232 22
209 84 10
149 608 11
562 355 99
550 708 100
151 584 41
666 520 65
264 1 26
620 221 42
397 647 13
536 481 70
544 286 58
168 489 71
566 224 86
478 110 17
778 550 84
483 725 96
44 728 36
688 514 48
554 791 86
378 511 52
93 200 37
450 361 31
758 195 5
636 700 45
202 316 49
640 223 85
187 785 29
207 177 46
168 52 60
423 629 92
119 763 54
266 251 69
257 293 44
587 305 88
382 463 39
122 521 52
402 663 62
433 300 93
280 239 27
448 415 27
621 38 28
341 468 15
31 83 2
303 691 66
598 707 74
356 522 100
291 100 39
368 82 5
584 18 4
544 227 90
424 161 30
223 90 54
719 780 4
736 41 55
612 156 45
717 223 20
78 28 78
111 473 95
195 540 81
606 41 48
344 772 57
395 708 43
742 571 96
459 114 69
153 727 42
102 433 66
414 583 27
288 522 62
652 479 66
103 727 42
19 483 71
765 756 64
132 215 90
359 38 50
737 549 66
22 425 43
326 207 25
694 349 75
343 727 89
85 466 40
715 365 87
725 83 81
505 600 21
213 496 22
705 424 62
540 240 21
285 475 60
199 566 24
489 205 30
724 82 63
335 773 44
367 715 87
248 573 70
380 139 11
655 561 53
581 747 30
471 171 70
262 448 26
208 13 81
279 165 68
421 416 70
313 42 68
186 252 98
259 445 31
243 312 40
142 375 78
710 724 40
672 137 33
357 196 20
629 7 48
294 128 38
564 693 20
246 137 33
656 593 5
29 253 75
253 385 55
402 446 31
213 446 76
129 414 7
714 352 5
667 368 33
782 395 55
286 427 30
769 409 40
230 319 50
570 9 56
756 156 86
249 680 5
766 191 18
460 319 87
342 96 79
735 636 100
350 794 73
232 36 36
107 282 12
787 505 31
217 619 12
395 167 67
303 544 86
426 213 24
563 675 85
610 105 73
113 701 58
780 604 73
775 390 86
624 736 67
212 495 17
181 238 58
162 77 19
747 308 56
16 743 89
438 766 20
324 67 35
62 291 57
241 558 16
212 339 45
740 650 25
70 31 19
149 220 38
166 617 29
299 341 41
246 44 77
239 385 25
152 558 17
566 78 35
693 549 29
616 318 98
204 584 84
374 79 84
413 55 74
731 714 47
54 44 12
497 459 70
284 450 32
279 208 53
93 38 8
480 549 51
789 701 6
63 494 22
319 118 74
273 149 51
95 497 13
139 86 19
428 782 96
229 424 41
354 666 76
166 718 64
776 439 32
561 318 80
638 75 70
240 465 49
523 428 22
767 12 24
102 266 52
252 398 77
131 380 31
749 26 92
287 430 47
465 295 55
526 746 15
42 549 52
100 646 29
202 561 47
547 526 42
222 732 22
644 659 89
56 504 20
360 115 64
128 260 83
416 362 10
253 442 98
187 505 27
288 598 10
111 565 48
433 361 87
235 370 1
157 414 38
156 337 9
767 780 68
574 135 65
238 28 90
260 687 31
327 604 67
107 211 49
379 421 70
539 790 81
187 201 37
575 292 31
131 33 73
551 61 38
324 725 3
538 127 66
438 716 94
641 52 34
317 789 39
433 27 89
698 150 2
344 378 70
84 181 98
140 643 17
8 101 63
176 774 15
46 691 90
487 247 65
174 433 60
61 96 12
674 514 27
499 681 75
780 197 46
363 455 74
635 262 60
340 226 58
633 387 35
632 330 46
601 380 49
3 157 32
286 446 18
534 433 75
14 625 16
76 680 48
504 608 40
427 692 10
483 8 11
367 232 39
121 516 8
659 769 40
275 151 74
352 468 77
357 474 68
250 601 53
588 744 39
201 343 95
631 456 49
709 689 93
371 634 68
485 240 64
667 773 78
488 627 29
575 95 98
644 340 51
531 510 41
239 124 45
571 62 14
364 105 65
340 723 63
56 381 45
70 625 10
85 74 13
233 729 99
373 796 74
84 134 58
74 231 54
77 472 68
13 563 80
13 256 29
141 292 14
403 45 33
153 782 20
331 565 68
561 760 98
384 551 46
681 335 69
351 272 68
735 366 51
685 651 51
191 11 1
523 302 26
692 741 5
679 466 54
81 556 20
486 707 32
223 337 68
465 488 88
361 16 9
445 308 100
262 762 13
255 589 50
198 583 58
495 604 98
288 90 63
474 214 42
154 278 14
366 649 24
474 162 69
353 682 98
556 88 35
34 30 35
500 563 9
548 551 57
182 634 33
264 625 57
355 711 57
649 541 11
390 604 3
781 621 35
719 232 3
266 240 20
191 213 38
342 175 23
20 565 83
339 185 90
438 46 35
89 555 46
99 34 58
262 291 74
88 227 14
483 486 81
608 343 66
696 208 9
161 391 88
50 699 45
324 174 31
563 467 29
100 351 96
730 153 56
667 599 70
628 21 71
424 453 4
67 193 28
708 182 74
45 755 81
263 389 46
39 490 10
790 34 13
130 668 84
463 481 41
534 63 58
503 549 70
46 662 20
195 494 80
436 254 76
101 64 26
382 344 93
537 118 32
247 441 71
48 39 21
722 431 75
444 598 97
332 246 25
284 319 41
609 60 67
521 800 83
273 304 92
33 357 95
787 498 11
52 792 95
282 726 32
525 264 76
775 794 68
66 537 57
559 169 57
414 460 92
653 592 47
586 682 97
750 586 71
90 491 81
760 486 4
481 187 31
13 186 70
433 186 93
704 525 66
592 390 94
455 71 32
305 488 34
453 234 61
204 67 34
670 106 25
269 319 33
8 473 36
355 664 81
466 221 85
177 9 11
175 312 84
59 662 8
799 597 58
658 796 28
192 55 14
672 156 88
532 767 20
279 292 69
116 796 98
663 32 13
789 183 20
670 513 62
377 478 64
789 237 44
568 752 34
119 486 94
47 554 43
420 766 97
170 17 13
262 123 5
525 609 54
291 486 48
265 212 5
195 474 99
572 534 18
68 298 94
105 360 28
572 307 56
57 594 80
525 355 99
113 238 92
271 105 89
150 305 85
346 319 56
381 253 81
83 692 30
343 228 48
248 350 13
604 159 13
526 640 17
278 400 4
458 695 57
401 339 74
382 427 15
481 684 13
709 339 15
84 300 81
338 361 36
250 389 14
118 527 65
145 47 99
272 481 21
116 283 34
153 412 17
70 279 2
431 751 50
474 290 50
417 416 51
230 211 30
700 258 84
458 132 19
373 629 51
91 484 50
503 669 9
755 284 10
79 455 89
221 1 15
21 280 57
765 635 98
605 24 62
318 533 34
254 574 82
768 389 82
450 61 63
545 413 96
558 751 41
458 787 6
276 225 23
540 717 27
598 702 10
219 720 48
317 287 55
571 490 92
635 114 35
138 510 74
764 394 4
638 207 49
660 295 14
448 176 89
100 742 53
536 267 75
365 524 93
441 112 25
730 430 40
16 511 52
424 68 55
521 120 70
537 207 84
161 419 36
537 39 26
499 315 70
367 681 89
508 576 9
71 288 88
721 284 19
351 499 58
483 52 89
144 367 89
81 147 61
159 661 76
334 115 24
36 455 82
84 653 10
154 782 62
265 483 21
487 367 10
335 42 40
717 462 56
721 29 85
657 610 83
44 159 15
396 155 17
28 785 92
336 273 35
232 724 54
764 303 54
528 608 9
226 222 17
661 198 65
216 469 63
201 418 60
286 321 95
151 228 51
46 209 78
757 352 88
10 325 60
777 211 87
546 760 94
569 408 25
164 586 66
312 268 16
744 401 83
300 446 69
699 483 51
4 251 7
43 317 27
729 600 37
341 278 50
260 192 26
331 746 16
96 576 43
489 769 97
640 784 21
441 768 77
52 68 64
100 242 99
407 115 55
91 758 61
284 774 85
454 684 49
601 709 8
716 572 32
595 318 92
196 263 90
140 55 62
603 337 63
490 501 58
550 622 73
361 301 42
585 747 55
99 746 4
168 416 40
29 479 78
174 341 11
662 143 57
571 498 98
555 122 7
275 554 24
46 683 84
707 457 100
711 127 43
22 125 79
586 472 85
377 707 69
603 226 70
267 339 7
63 708 43
105 334 23
100 298 83
344 517 65
210 753 92
243 780 90
563 661 53
54 705 98
257 151 95
715 407 14
463 754 49
309 456 82
633 480 55
603 729 100
591 679 8
790 367 37
63 265 11
62 722 20
195 171 96
49 287 72
778 293 48
453 596 81
42 555 58
751 535 63
101 219 19
